! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Sandusky River)
! File prepared by LL
! -----------------------------------------------------
22  data sets																					   
0 seconds between data																					   
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	   
DAY	INFLOW	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PO4	DOPL	POPL	PIP	NH4	NO3	DONL	PONL	DOCL	POCL	SiO2	FDIAT	MDIAT	CRYPT	CHLOR	CYANO	   
2004021.500	123.46	0.10	0.056	5.8	0	14.55	0.053	0.0045	0.0052	0.001	0.02	5.16	0.79	0.34	2.0	0.2	8.24	0.1	0.72	0.14	0.02	0.02
2004022.500	196.60	0.10	0.056	3.6	0	14.55	0.051	0.0041	0.0030	0.000	0.02	4.99	0.77	0.33	2.0	0.2	8.47	0.1	0.72	0.14	0.02	0.02
2004023.500	166.46	0.10	0.056	2.8	0	14.55	0.061	0.0045	0.0013	0.000	0.02	5.23	0.80	0.34	2.0	0.2	8.75	0.1	0.72	0.14	0.02	0.02
2004024.500	162.79	0.10	0.056	1.9	0	14.55	0.054	0.0042	0.0021	0.000	0.02	5.14	0.79	0.34	2.0	0.2	8.64	0.1	0.72	0.14	0.02	0.02
2004025.500	143.61	0.10	0.056	1.8	0	14.55	0.056	0.0040	0.0001	0.000	0.02	5.39	0.83	0.35	2.0	0.2	8.79	0.1	0.72	0.14	0.02	0.02
2004026.500	144.33	0.10	0.056	2.0	0	14.55	0.054	0.0040	0.0009	0.000	0.02	5.05	0.77	0.33	2.0	0.2	8.72	0.1	0.72	0.14	0.02	0.02
2004026.833	150.60	0.10	0.056	2.2	0	14.55	0.041	0.0035	0.0035	0.000	0.02	5.85	0.89	0.38	2.0	0.2	10.50	0.1	0.72	0.14	0.02	0.02
2004027.833	152.72	0.10	0.056	5.7	0	14.55	0.041	0.0036	0.0049	0.001	0.02	5.97	0.91	0.39	2.0	0.2	9.05	0.1	0.72	0.14	0.02	0.02
2004028.833	147.81	0.10	0.056	3.2	0	14.55	0.039	0.0035	0.0050	0.001	0.02	5.49	0.85	0.36	2.0	0.2	10.35	0.1	0.72	0.14	0.02	0.02
2004029.833	148.51	0.10	0.056	3.4	0	14.55	0.044	0.0041	0.0069	0.003	0.02	5.06	0.78	0.34	2.0	0.2	9.04	0.1	0.72	0.14	0.02	0.02
2004030.833	141.44	0.10	0.056	2.0	0	14.55	0.036	0.0035	0.0065	0.003	0.02	4.85	0.76	0.32	2.0	0.2	9.42	0.1	0.72	0.14	0.02	0.02
2004031.833	142.89	0.10	0.056	3.7	0	14.55	0.037	0.0037	0.0076	0.004	0.02	4.77	0.73	0.31	2.0	0.2	9.17	0.1	0.72	0.14	0.02	0.02
2004032.833	131.27	0.10	0.056	3.4	0	14.55	0.040	0.0041	0.0084	0.004	0.02	4.19	0.65	0.28	2.0	0.2	8.94	0.1	0.72	0.14	0.02	0.02
2004033.500	118.64	0.10	0.056	2.9	0	14.55	0.040	0.0039	0.0067	0.003	0.02	4.25	0.66	0.28	2.0	0.2	9.38	0.1	0.72	0.14	0.02	0.02
2004034.500	120.01	1.36	0.056	4.6	0	14.07	0.049	0.0049	0.0100	0.005	0.02	4.14	0.65	0.28	2.0	0.2	8.49	0.1	0.72	0.14	0.02	0.02
2004035.500	144.33	0.10	0.056	6.3	0	14.55	0.054	0.0063	0.0166	0.010	0.02	4.12	0.67	0.29	2.0	0.2	8.16	0.1	0.72	0.14	0.02	0.02
2004036.500	145.72	0.10	0.056	8.6	0	14.55	0.092	0.0100	0.0238	0.014	0.02	3.53	0.60	0.26	2.0	0.2	6.96	0.1	0.72	0.14	0.02	0.02
2004037.500	149.90	1.49	0.056	9.9	0	14.02	0.090	0.0107	0.0292	0.018	0.02	3.19	0.58	0.25	2.0	0.2	6.02	0.1	0.72	0.14	0.02	0.02
2004038.500	179.30	0.10	0.056	14.8	0	14.55	0.104	0.0134	0.0412	0.028	0.02	2.86	0.58	0.25	2.0	0.2	6.49	0.1	0.72	0.14	0.02	0.02
2004039.500	195.01	0.10	0.056	23.7	0	14.55	0.128	0.0162	0.0484	0.032	0.02	2.37	0.49	0.21	2.0	0.2	5.39	0.1	0.72	0.14	0.02	0.02
2004040.167	189.42	0.10	0.056	20.1	0	14.55	0.254	0.0262	0.0546	0.028	0.02	2.09	0.49	0.21	2.0	0.2	4.96	0.1	0.72	0.14	0.02	0.02
2004040.500	185.50	0.10	0.056	26.4	0	14.55	0.216	0.0235	0.0553	0.032	0.02	2.02	0.45	0.19	2.0	0.2	5.34	0.1	0.72	0.14	0.02	0.02
2004041.500	163.52	0.10	0.056	22.1	0	14.55	0.133	0.0179	0.0582	0.040	0.02	2.00	0.48	0.20	2.0	0.2	5.15	0.1	0.72	0.14	0.02	0.02
2004042.500	103.49	0.10	0.056	14.0	0	14.55	0.119	0.0153	0.0470	0.032	0.02	2.15	0.48	0.20	2.0	0.2	5.41	0.1	0.72	0.14	0.02	0.02
2004043.500	89.49	0.10	0.056	8.7	0	14.55	0.115	0.0137	0.0375	0.024	0.02	2.27	0.46	0.20	2.0	0.2	5.47	0.1	0.72	0.14	0.02	0.02
2004044.500	80.47	0.10	0.056	7.5	0	14.55	0.108	0.0123	0.0315	0.019	0.02	2.43	0.48	0.21	2.0	0.2	5.96	0.1	0.72	0.14	0.02	0.02
2004045.500	72.52	0.10	0.056	4.2	0	14.55	0.107	0.0120	0.0297	0.018	0.02	2.57	0.50	0.22	2.0	0.2	6.47	0.1	0.72	0.14	0.02	0.02
2004046.500	58.58	0.10	0.056	5.9	0	14.55	0.085	0.0111	0.0344	0.023	0.02	2.64	0.49	0.21	2.0	0.2	6.83	0.1	0.72	0.14	0.02	0.02
2004049.500	50.88	0.10	0.056	9.5	0	14.55	0.089	0.0104	0.0275	0.017	0.02	2.90	0.53	0.23	2.0	0.2	7.27	0.1	0.72	0.14	0.02	0.02
2004050.500	41.60	0.10	0.056	10.1	0	14.55	0.087	0.0101	0.0271	0.017	0.02	2.79	0.55	0.24	2.0	0.2	5.83	0.1	0.72	0.14	0.02	0.02
2004051.500	85.82	1.14	0.056	22.7	0	14.15	0.086	0.0119	0.0395	0.028	0.02	2.95	0.59	0.25	2.0	0.2	5.46	0.1	0.72	0.14	0.02	0.02
2004052.167	238.95	1.76	0.056	64.9	0	13.91	0.137	0.0232	0.0929	0.070	0.02	2.77	0.62	0.26	2.0	0.2	5.25	0.1	0.72	0.14	0.02	0.02
2004052.500	355.49	0.56	0.056	85.6	0	14.37	0.226	0.0309	0.1018	0.071	0.02	2.55	0.58	0.25	2.0	0.2	5.14	0.1	0.72	0.14	0.02	0.02
2004052.833	291.01	1.17	0.056	110.3	0	14.14	0.212	0.0323	0.1183	0.086	0.02	2.16	0.57	0.24	2.0	0.2	4.88	0.1	0.72	0.14	0.02	0.02
2004053.167	283.15	0.49	0.056	129.0	0	14.40	0.211	0.0339	0.1298	0.096	0.02	2.07	0.55	0.24	2.0	0.2	4.70	0.1	0.72	0.14	0.02	0.02
2004053.500	263.57	0.10	0.056	130.0	0	14.55	0.219	0.0343	0.1287	0.094	0.02	2.03	0.55	0.24	2.0	0.2	4.68	0.1	0.72	0.14	0.02	0.02
2004053.833	203.38	0.49	0.056	131.8	0	14.40	0.209	0.0350	0.1384	0.103	0.02	2.02	0.57	0.25	2.0	0.2	4.72	0.1	0.72	0.14	0.02	0.02
2004054.833	88.88	0.15	0.056	105.6	0	14.53	0.162	0.0293	0.1228	0.093	0.02	2.33	0.56	0.24	2.0	0.2	5.11	0.1	0.72	0.14	0.02	0.02
2004055.167	72.52	0.10	0.056	88.1	0	14.55	0.161	0.0271	0.1073	0.080	0.02	2.29	0.55	0.24	2.0	0.2	5.00	0.1	0.72	0.14	0.02	0.02
2004055.500	59.56	0.10	0.056	74.7	0	14.55	0.158	0.0259	0.1013	0.075	0.02	2.63	0.58	0.25	2.0	0.2	5.32	0.1	0.72	0.14	0.02	0.02
2004055.833	53.41	0.10	0.056	62.6	0	14.55	0.145	0.0238	0.0929	0.069	0.02	2.77	0.59	0.25	2.0	0.2	5.37	0.1	0.72	0.14	0.02	0.02
2004056.167	53.94	0.10	0.056	50.7	0	14.55	0.134	0.0207	0.0768	0.056	0.02	3.24	0.61	0.26	2.0	0.2	5.75	0.1	0.72	0.14	0.02	0.02
2004056.500	52.88	0.10	0.056	56.2	0	14.55	0.127	0.0399	0.2135	0.174	0.02	3.00	0.60	0.26	2.0	0.2	5.86	0.1	0.72	0.14	0.02	0.02
2004057.500	38.45	0.10	0.056	37.5	0	14.55	0.087	0.0150	0.0603	0.045	0.02	3.87	0.69	0.30	2.0	0.2	6.39	0.1	0.72	0.14	0.02	0.02
2004058.500	29.13	0.10	0.056	27.2	0	14.55	0.081	0.0127	0.0479	0.035	0.02	3.86	0.68	0.29	2.0	0.2	6.41	0.1	0.72	0.14	0.02	0.02
2004059.500	24.20	0.10	0.056	18.9	0	14.55	0.070	0.0106	0.0388	0.028	0.02	3.76	0.63	0.27	2.0	0.2	6.17	0.1	0.72	0.14	0.02	0.02
2004060.500	22.90	2.20	0.056	17.8	0	13.75	0.063	0.0091	0.0320	0.023	0.02	4.05	0.67	0.29	2.0	0.2	6.11	0.1	0.72	0.14	0.02	0.02
2004061.167	23.86	6.49	0.056	16.3	0	12.31	0.053	0.0084	0.0315	0.023	0.02	3.68	0.62	0.26	2.0	0.2	5.82	0.1	0.72	0.14	0.02	0.02
2004061.500	25.89	3.86	0.056	19.1	0	13.17	0.053	0.0073	0.0242	0.017	0.02	4.26	0.69	0.30	2.0	0.2	5.28	0.1	0.72	0.14	0.02	0.02
2004061.833	33.41	4.34	0.056	29.6	0	13.01	0.052	0.0086	0.0333	0.025	0.02	5.30	0.86	0.37	2.0	0.2	5.33	0.1	0.72	0.14	0.02	0.02
2004062.167	55.00	3.58	0.056	75.7	0	13.26	0.054	0.0137	0.0684	0.055	0.02	6.07	0.99	0.42	2.0	0.2	5.90	0.1	0.72	0.14	0.02	0.02
2004062.500	95.20	0.97	0.056	129.7	0	14.21	0.061	0.0190	0.1015	0.082	0.02	6.18	1.05	0.45	2.0	0.2	6.48	0.1	0.72	0.14	0.02	0.02
2004062.833	116.59	2.69	0.056	147.9	0	13.58	0.064	0.0218	0.1193	0.097	0.02	6.51	1.10	0.47	2.0	0.2	6.86	0.1	0.72	0.14	0.02	0.02
2004063.167	124.87	3.09	0.056	163.9	0	13.43	0.066	0.0246	0.1379	0.113	0.02	6.61	1.16	0.50	2.0	0.2	6.77	0.1	0.72	0.14	0.02	0.02
2004063.500	124.16	2.09	0.056	156.1	0	13.79	0.063	0.0231	0.1292	0.106	0.02	6.53	1.12	0.48	2.0	0.2	7.58	0.1	0.72	0.14	0.02	0.02
2004063.833	118.64	3.10	0.056	143.6	0	13.43	0.060	0.0217	0.1206	0.099	0.02	6.69	1.16	0.50	2.0	0.2	6.74	0.1	0.72	0.14	0.02	0.02
2004064.167	109.27	3.06	0.056	126.8	0	13.45	0.061	0.0194	0.1044	0.085	0.02	7.18	1.20	0.52	2.0	0.2	6.93	0.1	0.72	0.14	0.02	0.02
2004064.500	99.66	7.50	0.056	96.7	0	12.00	0.055	0.0168	0.0894	0.073	0.02	7.05	1.16	0.50	2.0	0.2	7.46	0.1	0.72	0.14	0.02	0.02
2004064.833	96.48	10.05	0.056	92.8	0	11.28	0.056	0.0167	0.0883	0.072	0.02	7.06	1.16	0.50	2.0	0.2	7.10	0.1	0.72	0.14	0.02	0.02
2004065.167	134.19	6.86	0.056	125.5	0	12.20	0.059	0.0184	0.0989	0.080	0.02	7.86	1.29	0.55	2.0	0.2	7.06	0.1	0.72	0.14	0.02	0.02
2004065.500	195.81	2.90	0.056	268.6	0	13.50	0.065	0.0281	0.1628	0.135	0.02	7.27	1.26	0.54	2.0	0.2	6.80	0.1	0.72	0.14	0.02	0.02
2004065.833	220.84	4.07	0.056	284.9	0	13.10	0.076	0.0319	0.1836	0.152	0.02	7.03	1.21	0.52	2.0	0.2	7.15	0.1	0.72	0.14	0.02	0.02
2004066.167	206.40	2.99	0.056	270.5	0	13.47	0.077	0.0331	0.1914	0.158	0.02	6.72	1.13	0.49	2.0	0.2	6.96	0.1	0.72	0.14	0.02	0.02
2004066.500	180.83	4.23	0.056	248.4	0	13.04	0.072	0.0294	0.1677	0.138	0.02	6.72	1.14	0.49	2.0	0.2	7.50	0.1	0.72	0.14	0.02	0.02
2004066.833	167.95	4.83	0.056	243.9	0	12.84	0.075	0.0291	0.1646	0.135	0.02	6.24	1.01	0.43	2.0	0.2	7.50	0.1	0.72	0.14	0.02	0.02
2004067.167	149.21	2.53	0.056	211.3	0	13.63	0.074	0.0264	0.1465	0.120	0.02	6.35	1.10	0.47	2.0	0.2	7.33	0.1	0.72	0.14	0.02	0.02
2004067.500	126.28	0.19	0.056	169.3	0	14.52	0.086	0.0254	0.1336	0.108	0.02	6.16	1.07	0.46	2.0	0.2	8.09	0.1	0.72	0.14	0.02	0.02
2004067.833	104.78	1.59	0.056	155.0	0	13.98	0.086	0.0232	0.1179	0.095	0.02	6.14	1.05	0.45	2.0	0.2	7.76	0.1	0.72	0.14	0.02	0.02
2004068.167	86.43	2.13	0.056	134.8	0	13.78	0.078	0.0204	0.1026	0.082	0.02	6.45	1.09	0.47	2.0	0.2	8.18	0.1	0.72	0.14	0.02	0.02
2004068.500	71.44	1.40	0.056	109.0	0	14.05	0.074	0.0193	0.0966	0.077	0.02	5.76	1.03	0.44	2.0	0.2	7.43	0.1	0.72	0.14	0.02	0.02
2004069.500	42.50	0.76	0.056	64.2	0	14.29	0.065	0.0144	0.0674	0.053	0.02	5.80	0.98	0.42	2.0	0.2	7.72	0.1	0.72	0.14	0.02	0.02
2004070.500	31.41	1.47	0.056	36.6	0	14.02	0.064	0.0099	0.0371	0.027	0.02	5.67	0.92	0.39	2.0	0.2	7.68	0.1	0.72	0.14	0.02	0.02
2004071.500	25.21	0.10	0.056	27.0	0	14.55	0.052	0.0078	0.0286	0.021	0.02	5.49	0.87	0.37	2.0	0.2	7.21	0.1	0.72	0.14	0.02	0.02
2004072.500	21.04	0.10	0.056	21.5	0	14.55	0.053	0.0065	0.0185	0.012	0.02	5.48	0.85	0.37	2.0	0.2	7.18	0.1	0.72	0.14	0.02	0.02
2004073.500	17.60	0.10	0.056	14.1	0	14.55	0.050	0.0054	0.0121	0.007	0.02	5.08	0.80	0.34	2.0	0.2	6.57	0.1	0.72	0.14	0.02	0.02
2004074.500	15.05	1.42	0.056	12.0	0	14.04	0.034	0.0046	0.0146	0.010	0.02	5.01	0.77	0.33	2.0	0.2	6.11	0.1	0.72	0.14	0.02	0.02
2004075.167	14.34	2.03	0.056	13.6	0	13.82	0.035	0.0044	0.0133	0.009	0.02	5.03	0.78	0.34	2.0	0.2	6.35	0.1	0.72	0.14	0.02	0.02
2004075.500	13.63	0.10	0.056	10.3	0	14.55	0.026	0.0040	0.0147	0.011	0.02	5.08	0.78	0.33	2.0	0.2	5.78	0.1	0.72	0.14	0.02	0.02
2004076.500	12.92	0.10	0.056	8.9	0	14.55	0.024	0.0037	0.0140	0.010	0.02	4.89	0.75	0.32	2.0	0.2	6.11	0.1	0.72	0.14	0.02	0.02
2004077.500	13.15	0.10	0.056	5.9	0	14.55	0.023	0.0032	0.0107	0.007	0.02	4.64	0.71	0.30	2.0	0.2	5.60	0.1	0.72	0.14	0.02	0.02
2004078.500	12.92	0.49	0.056	6.3	0	14.40	0.020	0.0031	0.0116	0.008	0.02	4.50	0.69	0.30	2.0	0.2	4.35	0.1	0.72	0.14	0.02	0.02
2004079.500	16.58	3.97	0.056	10.0	0	13.13	0.016	0.0030	0.0130	0.010	0.02	5.81	0.88	0.38	2.0	0.2	4.88	0.1	0.72	0.14	0.02	0.02
2004080.500	22.90	0.10	0.056	14.3	0	14.55	0.016	0.0034	0.0157	0.012	0.02	5.71	0.86	0.37	2.0	0.2	4.81	0.1	0.72	0.14	0.02	0.02
2004081.500	38.45	0.10	0.056	35.8	0	14.55	0.018	0.0061	0.0334	0.027	0.02	5.80	0.90	0.39	2.0	0.2	5.43	0.1	0.72	0.14	0.02	0.02
2004082.167	48.53	0.10	0.056	24.3	0	14.55	0.018	0.0047	0.0242	0.019	0.02	5.03	0.79	0.34	2.0	0.2	5.39	0.1	0.72	0.14	0.02	0.02
2004082.500	50.41	0.10	0.056	27.4	0	14.55	0.006	0.0050	0.0316	0.027	0.02	5.09	0.81	0.35	2.0	0.2	6.51	0.1	0.72	0.14	0.02	0.02
2004083.500	44.15	3.03	0.056	47.6	0	13.46	0.002	0.0081	0.0550	0.047	0.02	5.62	0.91	0.39	2.0	0.2	5.73	0.1	0.72	0.14	0.02	0.02
2004084.500	29.50	7.40	0.056	33.8	0	12.03	0.008	0.0071	0.0456	0.038	0.02	5.87	0.96	0.41	2.0	0.2	6.15	0.1	0.72	0.14	0.02	0.02
2004085.500	24.53	9.85	0.056	32.4	0	11.33	0.010	0.0067	0.0415	0.035	0.02	5.73	0.92	0.39	2.0	0.2	5.10	0.1	0.72	0.14	0.02	0.02
2004086.500	23.52	9.72	0.056	27.2	0	11.37	0.005	0.0057	0.0374	0.032	0.02	5.60	0.88	0.38	2.0	0.2	5.74	0.1	0.72	0.14	0.02	0.02
2004087.500	43.41	9.71	0.056	39.7	0	11.37	0.001	0.0071	0.0492	0.042	0.02	5.35	0.86	0.37	2.0	0.2	6.86	0.1	0.72	0.14	0.02	0.02
2004087.833	61.03	13.32	0.056	78.8	0	10.45	0.011	0.0118	0.0768	0.065	0.02	5.17	0.86	0.37	2.0	0.2	5.61	0.1	0.72	0.14	0.02	0.02
2004088.167	71.98	15.39	0.056	76.6	0	9.98	0.014	0.0114	0.0721	0.061	0.02	5.14	0.86	0.37	2.0	0.2	5.71	0.1	0.72	0.14	0.02	0.02
2004088.500	64.06	12.37	0.056	79.7	0	10.68	0.017	0.0115	0.0715	0.060	0.02	5.16	0.87	0.37	2.0	0.2	6.08	0.1	0.72	0.14	0.02	0.02
2004088.833	55.53	11.10	0.056	82.1	0	11.00	0.016	0.0125	0.0788	0.066	0.02	5.46	0.94	0.40	2.0	0.2	6.46	0.1	0.72	0.14	0.02	0.02
2004089.167	64.58	9.25	0.056	82.3	0	11.50	0.008	0.0127	0.0847	0.072	0.02	5.22	0.90	0.39	2.0	0.2	6.71	0.1	0.72	0.14	0.02	0.02
2004089.500	64.06	8.15	0.056	85.4	0	11.81	0.030	0.0120	0.0678	0.056	0.02	5.18	0.89	0.38	2.0	0.2	5.03	0.1	0.72	0.14	0.02	0.02
2004090.500	122.75	7.23	0.056	205.1	0	12.08	0.042	0.0224	0.1346	0.112	0.02	6.36	1.11	0.48	2.0	0.2	7.32	0.1	0.72	0.14	0.02	0.02
2004090.833	187.06	8.99	0.056	337.0	0	11.57	0.057	0.0341	0.2082	0.174	0.02	5.62	1.11	0.48	2.0	0.2	7.07	0.1	0.72	0.14	0.02	0.02
2004091.167	215.48	7.20	0.056	340.8	0	12.09	0.064	0.0363	0.2201	0.184	0.02	5.72	1.14	0.49	2.0	0.2	7.04	0.1	0.72	0.14	0.02	0.02
2004091.500	211.67	5.78	0.056	333.6	0	12.53	0.062	0.0372	0.2269	0.190	0.02	5.67	1.11	0.48	2.0	0.2	6.96	0.1	0.72	0.14	0.02	0.02
2004091.833	200.37	7.01	0.056	278.9	0	12.15	0.073	0.0341	0.2007	0.167	0.02	5.59	1.10	0.47	2.0	0.2	7.84	0.1	0.72	0.14	0.02	0.02
2004093.500	191.81	6.51	0.056	157.0	0	12.30	0.073	0.0230	0.1228	0.100	0.02	5.66	1.00	0.43	2.0	0.2	6.60	0.1	0.72	0.14	0.02	0.02
2004093.833	185.50	10.37	0.056	129.8	0	11.19	0.071	0.0206	0.1074	0.087	0.02	5.55	1.01	0.43	2.0	0.2	7.83	0.1	0.72	0.14	0.02	0.02
2004094.167	162.06	6.14	0.056	107.9	0	12.42	0.070	0.0175	0.0867	0.069	0.02	6.42	1.06	0.46	2.0	0.2	7.95	0.1	0.72	0.14	0.02	0.02
2004094.500	140.00	1.88	0.056	88.4	0	13.87	0.064	0.0185	0.0965	0.078	0.02	6.00	1.02	0.44	2.0	0.2	7.93	0.1	0.72	0.14	0.02	0.02
2004094.833	121.38	3.64	0.056	83.8	0	13.24	0.063	0.0177	0.0916	0.074	0.02	6.09	1.04	0.45	2.0	0.2	8.13	0.1	0.72	0.14	0.02	0.02
2004095.167	109.94	2.02	0.056	78.9	0	13.82	0.060	0.0165	0.0842	0.068	0.02	6.50	1.08	0.46	2.0	0.2	8.66	0.1	0.72	0.14	0.02	0.02
2004095.500	95.84	0.10	0.056	71.3	0	14.55	0.059	0.0146	0.0718	0.057	0.02	6.20	1.04	0.45	2.0	0.2	8.36	0.1	0.72	0.14	0.02	0.02
2004095.833	81.06	2.98	0.056	64.2	0	13.47	0.057	0.0135	0.0654	0.052	0.02	6.38	1.04	0.45	2.0	0.2	8.35	0.1	0.72	0.14	0.02	0.02
2004096.167	68.22	6.10	0.056	63.5	0	12.43	0.054	0.0135	0.0665	0.053	0.02	6.10	0.99	0.42	2.0	0.2	8.95	0.1	0.72	0.14	0.02	0.02
2004096.500	58.58	4.82	0.056	55.1	0	12.84	0.051	0.0112	0.0520	0.041	0.02	6.44	1.01	0.43	2.0	0.2	8.74	0.1	0.72	0.14	0.02	0.02
2004097.500	39.79	8.40	0.056	38.8	0	11.74	0.045	0.0085	0.0368	0.028	0.02	6.49	1.01	0.43	2.0	0.2	7.98	0.1	0.72	0.14	0.02	0.02
2004098.500	30.24	6.33	0.056	31.8	0	12.36	0.039	0.0067	0.0271	0.020	0.02	6.27	0.97	0.42	2.0	0.2	7.30	0.1	0.72	0.14	0.02	0.02
2004099.500	25.55	8.63	0.056	26.7	0	11.67	0.033	0.0055	0.0215	0.016	0.02	5.95	0.93	0.40	2.0	0.2	6.56	0.1	0.72	0.14	0.02	0.02
2004100.500	21.66	3.38	0.056	20.4	0	13.33	0.027	0.0043	0.0167	0.012	0.02	5.66	0.89	0.38	2.0	0.2	5.60	0.1	0.72	0.14	0.02	0.02
2004101.500	18.73	6.78	0.056	15.2	0	12.22	0.021	0.0035	0.0139	0.010	0.02	5.10	0.80	0.34	2.0	0.2	4.47	0.1	0.72	0.14	0.02	0.02
2004102.500	16.58	4.38	0.056	9.4	0	12.99	0.014	0.0028	0.0123	0.010	0.02	4.71	0.74	0.32	2.0	0.2	3.11	0.1	0.72	0.14	0.02	0.02
2004103.500	14.58	6.31	0.056	7.4	0	12.37	0.008	0.0022	0.0115	0.009	0.02	4.41	0.69	0.30	2.0	0.2	1.80	0.1	0.72	0.14	0.02	0.02
2004104.167	14.34	6.49	0.056	9.8	0	12.31	0.008	0.0024	0.0127	0.010	0.02	4.47	0.69	0.29	2.0	0.2	1.90	0.1	0.72	0.14	0.02	0.02
2004105.833	14.34	11.27	0.056	6.0	0	10.96	0.000	0.0025	0.0171	0.015	0.02	4.22	0.66	0.28	2.0	0.2	1.34	0.1	0.72	0.14	0.02	0.02
2004106.833	20.73	16.28	0.056	44.7	0	9.79	0.000	0.0052	0.0365	0.031	0.02	3.50	0.60	0.26	2.0	0.2	1.97	0.1	0.72	0.14	0.02	0.02
2004107.833	37.60	19.31	0.056	45.0	0	9.19	0.000	0.0065	0.0452	0.039	0.02	3.68	0.63	0.27	2.0	0.2	2.72	0.1	0.72	0.14	0.02	0.02
2004108.833	24.87	20.62	0.056	59.9	0	8.95	0.000	0.0087	0.0603	0.052	0.02	3.68	0.65	0.28	2.0	0.2	3.11	0.1	0.72	0.14	0.02	0.02
2004109.833	19.57	19.00	0.056	40.4	0	9.25	0.001	0.0071	0.0490	0.042	0.02	4.15	0.70	0.30	2.0	0.2	3.12	0.1	0.72	0.14	0.02	0.02
2004114.500	12.68	6.60	0.056	13.7	0	12.28	0.002	0.0048	0.0320	0.027	0.02	2.27	0.43	0.18	2.0	0.2	1.62	0.1	0.72	0.14	0.02	0.02
2004115.500	12.92	8.30	0.056	19.0	0	11.77	0.003	0.0048	0.0315	0.027	0.02	2.50	0.47	0.20	2.0	0.2	1.87	0.1	0.72	0.14	0.02	0.02
2004116.500	30.24	8.70	0.056	93.4	0	11.65	0.003	0.0109	0.0745	0.064	0.02	2.86	0.58	0.25	2.0	0.2	2.46	0.1	0.72	0.14	0.02	0.02
2004117.167	30.24	11.71	0.056	60.0	0	10.85	0.003	0.0089	0.0603	0.051	0.02	2.82	0.54	0.23	2.0	0.2	2.15	0.1	0.72	0.14	0.02	0.02
2004117.500	26.57	8.30	0.056	43.1	0	11.77	0.005	0.0073	0.0482	0.041	0.02	2.52	0.50	0.21	2.0	0.2	0.65	0.1	0.72	0.14	0.02	0.02
2004117.833	24.20	10.52	0.056	46.2	0	11.15	0.010	0.0080	0.0505	0.043	0.02	3.63	0.64	0.27	2.0	0.2	2.81	0.1	0.72	0.14	0.02	0.02
2004118.167	22.59	9.71	0.056	63.4	0	11.37	0.019	0.0110	0.0669	0.056	0.02	4.92	0.88	0.38	2.0	0.2	3.41	0.1	0.72	0.14	0.02	0.02
2004118.500	21.66	6.70	0.056	66.0	0	12.24	0.029	0.0128	0.0744	0.062	0.02	5.33	0.94	0.40	2.0	0.2	4.28	0.1	0.72	0.14	0.02	0.02
2004118.833	21.66	4.40	0.056	65.7	0	12.98	0.041	0.0130	0.0697	0.057	0.02	5.21	0.93	0.40	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2004119.167	21.04	6.30	0.056	50.0	0	12.37	0.040	0.0110	0.0562	0.045	0.02	4.88	0.84	0.36	2.0	0.2	4.47	0.1	0.72	0.14	0.02	0.02
2004119.500	20.73	4.80	0.056	40.1	0	12.85	0.035	0.0097	0.0500	0.040	0.02	4.67	0.80	0.34	2.0	0.2	5.67	0.1	0.72	0.14	0.02	0.02
2004120.500	17.09	11.80	0.056	31.3	0	10.82	0.024	0.0079	0.0430	0.035	0.02	4.02	0.71	0.31	2.0	0.2	4.50	0.1	0.72	0.14	0.02	0.02
2004121.500	14.34	11.50	0.056	24.8	0	10.90	0.022	0.0071	0.0384	0.031	0.02	3.75	0.64	0.28	2.0	0.2	3.03	0.1	0.72	0.14	0.02	0.02
2004122.500	12.92	11.90	0.056	23.3	0	10.80	0.019	0.0069	0.0386	0.032	0.02	3.50	0.61	0.26	2.0	0.2	3.52	0.1	0.72	0.14	0.02	0.02
2004123.500	15.31	5.20	0.056	33.2	0	12.72	0.021	0.0083	0.0469	0.039	0.02	3.98	0.67	0.29	2.0	0.2	4.07	0.1	0.72	0.14	0.02	0.02
2004123.833	25.89	6.30	0.056	96.6	0	12.37	0.067	0.0163	0.0799	0.064	0.02	4.22	0.76	0.33	2.0	0.2	3.83	0.1	0.72	0.14	0.02	0.02
2004124.500	126.28	5.90	0.056	186.0	0	12.49	0.036	0.0215	0.1315	0.110	0.02	5.04	0.96	0.41	2.0	0.2	5.17	0.1	0.72	0.14	0.02	0.02
2004124.833	142.89	6.30	0.056	269.9	0	12.37	0.083	0.0325	0.1845	0.152	0.02	6.75	1.31	0.56	2.0	0.2	5.71	0.1	0.72	0.14	0.02	0.02
2004125.167	147.81	6.60	0.056	290.2	0	12.28	0.081	0.0360	0.2098	0.174	0.02	8.51	1.64	0.70	2.0	0.2	6.44	0.1	0.72	0.14	0.02	0.02
2004125.500	150.60	7.10	0.056	270.1	0	12.12	0.080	0.0353	0.2052	0.170	0.02	8.45	1.60	0.69	2.0	0.2	6.64	0.1	0.72	0.14	0.02	0.02
2004125.833	143.61	10.90	0.056	250.4	0	11.05	0.081	0.0309	0.1744	0.143	0.02	8.33	1.52	0.65	2.0	0.2	6.63	0.1	0.72	0.14	0.02	0.02
